Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
HCatStorer.java,15.0,0.0,2.0,3.0,1.0,1.0,13.818181818181818,0.0909090909090909,1.0,2.0,0.0,2.0,13.0,1.7272727272727273,18.272727272727277,0.27,0.0,5.296296296296297,20.0,1.0,9.962962962962964,35.0,0.0,0.0,0.0,0.7222222222222222,3.0,0.0
HCatStorerWrapper.java,5.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,20.0,0.82,1.0,3.333333333333333,5.0,2.0,10.333333333333334,24.0,0.0,0.0,0.0,1.0,3.0,0.0
HCatTable.java,10.0,1.0,3.0,2.0,1.0,1.5,29.5,0.0,3.0,1.0,5.0,2.0,16.0,1.0,76.5,0.44,1.0,5.373134328358209,23.0,1.0,3.5223880597014925,21.0,0.0,0.0,0.0,0.2537313432835821,3.0,0.0
HCatTableInfo.java,11.0,0.0,4.0,3.0,2.0,2.0,13.0,0.0,1.0,1.0,3.0,0.0,15.0,1.0,63.0,0.8,2.0,5.454545454545454,13.0,1.0,3.090909090909091,9.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0
HCatTestDriver.java,29.0,2.0,1.0,2.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.77,2.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0
HCatTypeCheck.java,13.0,0.0,2.0,3.0,1.0,1.0,20.5,0.0,1.0,0.0,1.0,4.0,8.0,2.0,66.5,0.55,0.0,3.4,8.0,1.0,6.6,21.0,0.0,0.0,0.0,1.2,3.0,0.0
HCatTypeCheckHive.java,18.0,0.0,0.0,5.0,2.0,1.0,23.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,50.0,0.42,0.0,3.5,8.0,1.0,9.0,21.0,0.0,0.0,0.0,1.25,3.0,0.0
HCatUtil.java,16.0,1.0,3.0,3.0,1.0,1.0,42.0,0.0,1.0,34.0,0.0,0.0,9.0,1.0,47.25,0.27,0.0,6.1940298507462686,33.0,1.0,6.537313432835821,25.0,0.0,0.0,0.0,1.0,5.0,0.0
HCatWriter.java,11.0,0.0,5.0,2.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,67.0,1.63,2.0,2.857142857142857,6.0,0.0,1.1428571428571428,3.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFSCleanup.java,14.0,0.0,3.0,3.0,1.0,1.0,16.0,0.0,1.0,2.0,0.0,2.0,6.0,1.0,67.0,0.54,0.0,3.4285714285714284,8.0,1.0,4.285714285714286,12.0,0.0,0.0,0.0,1.5714285714285714,5.0,0.0
HDFSStorage.java,13.0,0.0,2.0,3.0,1.0,2.0,23.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,65.0,0.3,0.0,4.6,9.0,0.0,4.8,12.0,0.0,0.0,0.0,1.1,3.0,0.0
HWIAuth.java,9.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,56.0,0.63,1.0,2.142857142857143,4.0,1.0,1.5714285714285714,3.0,0.0,0.0,0.0,0.4285714285714285,2.0,0.0
HWIContextListener.java,18.0,0.0,8.0,2.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.31,2.0,2.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.5,1.0,0.0
HWIException.java,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWIServer.java,25.0,2.0,8.0,3.0,2.0,1.0,14.5,0.0,1.0,1.0,0.0,0.0,9.0,1.5,25.0,0.75,0.0,2.6666666666666665,10.0,1.0,7.833333333333333,26.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
HWISessionItem.java,13.0,0.0,4.0,2.0,1.0,3.0,38.0,0.0,2.0,0.0,0.0,2.0,18.0,1.0,86.0,0.49,1.0,3.5,20.0,1.0,4.1875,37.0,0.0,0.0,0.0,0.8125,9.0,0.0
HWISessionManager.java,15.0,1.0,5.0,2.0,1.0,1.5,17.5,0.0,1.0,0.0,0.0,0.0,11.0,1.5,53.0,0.62,1.0,2.9285714285714284,9.0,1.0,6.571428571428571,37.0,0.0,0.0,0.0,1.1428571428571428,5.0,0.0
Hadoop23Shims.java,9.0,0.0,1.0,2.0,1.0,1.5555555555555556,15.166666666666666,0.1111111111111111,18.0,3.0,0.0,10.0,8.0,1.5555555555555556,18.72222222222222,0.12,0.0,2.43859649122807,11.0,0.0,3.421052631578948,26.0,0.0,0.0,0.0,0.5789473684210527,4.0,1.0
HadoopDefaultAuthenticator.java,7.0,0.0,0.0,2.0,1.0,2.0,11.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,67.0,0.35,0.0,1.5,5.0,0.0,2.0,9.0,0.0,0.0,0.0,0.1666666666666666,1.0,1.0
HadoopDefaultMetastoreAuthenticator.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.89,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HadoopJobExecHelper.java,18.0,2.0,2.0,3.0,1.0,1.0,23.666666666666668,0.0,3.0,3.0,2.0,7.0,30.0,1.3333333333333333,40.333333333333336,0.2,0.0,4.28,21.0,1.0,7.28,59.0,0.0,2.0,0.0,0.96,5.0,1.0
HadoopJobExecHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HadoopShims.java,4.0,0.0,0.0,1.0,0.0,1.818181818181818,11.454545454545457,0.2727272727272727,4.0,1.0,2.0,0.0,3.0,1.181818181818182,9.181818181818182,0.69,0.0,2.872727272727273,110.0,0.0,1.2787878787878788,17.0,0.0,0.0,0.0,0.1212121212121212,2.0,0.0
HadoopShims.java,3.0,0.0,1.0,1.0,1.0,1.818181818181818,11.454545454545457,0.2727272727272727,18.0,1.0,27.0,0.0,2.0,1.181818181818182,9.181818181818182,1.72,0.0,2.872727272727273,110.0,0.0,1.2787878787878788,17.0,0.0,0.0,0.0,0.1212121212121212,2.0,0.0
HadoopShimsCurrent.java,8.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.59,3.0,4.5,6.0,1.0,1.5,2.0,0.0,0.0,0.0,0.5,1.0,0.0
HadoopShimsSecure.java,10.0,1.0,1.0,2.0,1.0,1.8,14.6,0.6,5.0,1.0,0.0,2.0,6.0,1.4,20.2,0.16,0.0,2.0277777777777777,13.0,0.0,2.638888888888889,17.0,0.0,0.0,0.0,0.3611111111111111,2.0,0.0
HadoopShims_2_2.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.82,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HadoopThriftAuthBridge.java,13.0,0.0,1.0,2.0,1.0,1.375,10.0625,0.1875,14.0,2.0,3.0,3.0,12.0,1.3125,17.0625,0.21,0.0,4.809523809523809,34.0,1.0,4.380952380952381,27.0,0.0,0.0,0.0,0.5238095238095238,3.0,0.0
HadoopThriftAuthBridge23.java,31.0,0.0,11.0,4.0,4.0,1.0,10.666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,4.0,2.333333333333333,33.333333333333336,0.69,0.0,3.0,6.0,1.0,3.2,6.0,0.0,0.0,0.0,0.4,2.0,0.0
Handle.java,7.0,0.0,0.0,2.0,2.0,1.208029197080292,12.715328467153284,0.0656934306569343,1.0,0.0,0.0,0.0,7.0,1.72992700729927,11.416058394160585,0.36,0.0,4.628908554572272,101.0,0.0,5.678466076696165,70.0,0.0,7.0,0.0,0.759882005899705,7.0,0.0
HandleIdentifier.java,8.0,0.0,0.0,2.0,2.0,2.0,8.833333333333334,0.0,1.0,0.0,0.0,0.0,10.0,1.3333333333333333,12.5,0.27,0.0,3.2291666666666665,13.0,1.0,2.7916666666666665,11.0,0.0,0.0,0.0,0.5,3.0,0.0
Handler.java,2.0,0.0,0.0,0.0,0.0,1.1526104417670682,13.112449799196789,0.0602409638554216,2.0,0.0,1.0,0.0,1.0,1.7630522088353413,10.606425702811244,1.18,0.0,4.865312264860798,101.0,0.0,6.599699021820918,70.0,0.0,7.0,0.0,0.8781038374717833,7.0,0.0
HarOutputCommitterPostProcessor.java,11.0,1.0,3.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,71.0,0.66,2.0,3.4285714285714284,7.0,1.0,4.428571428571429,12.0,0.0,0.0,0.0,0.2857142857142857,2.0,0.0
HashCodeUtil.java,17.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,0.37,1.0,5.666666666666667,16.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
HashMapWrapper.java,7.0,0.0,0.0,1.0,1.0,2.0,20.5,0.0,2.0,1.0,0.0,1.0,5.0,1.5,71.0,0.15,0.0,3.631578947368421,13.0,0.0,3.0526315789473686,12.0,0.0,0.0,0.0,0.3157894736842105,2.0,0.0
HashTableDummyDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.75,2.0,3.5,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HashTableDummyOperator.java,5.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.35,0.0,0.8333333333333334,3.0,0.0,2.6666666666666665,11.0,0.0,0.0,0.0,0.1666666666666666,1.0,1.0
HashTableLoader.java,0.0,0.0,0.0,0.0,0.0,1.8,32.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,20.2,1.75,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,1.736842105263158,5.0,1.0
HashTableLoader.java,23.0,1.0,0.0,5.0,3.0,1.8,32.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,20.2,0.18,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,1.736842105263158,5.0,1.0
HashTableLoader.java,34.0,2.0,2.0,7.0,2.0,1.8,32.0,0.0,1.0,0.0,0.0,2.0,12.0,1.0,20.2,0.17,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,1.736842105263158,5.0,1.0
HashTableLoader.java,51.0,5.0,3.0,9.0,4.0,1.8,32.0,0.0,1.0,1.0,0.0,2.0,22.0,1.0,20.2,0.15,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,0.0,0.0,1.736842105263158,5.0,1.0
HashTableLoaderFactory.java,6.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.17,4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
HashTableSinkDesc.java,5.0,0.0,1.0,1.0,1.0,1.5,9.0,0.5,1.0,0.0,0.0,0.0,2.0,3.5,72.0,0.28,1.0,1.86,6.0,1.0,1.16,8.0,0.0,0.0,0.0,0.02,1.0,0.0
HashTableSinkOperator.java,17.0,1.0,1.0,3.0,2.0,1.8,23.0,0.4,1.0,2.0,0.0,2.0,9.0,2.4,44.2,0.23,0.0,5.666666666666667,19.0,1.0,9.714285714285714,46.0,0.0,0.0,0.0,1.0476190476190477,3.0,1.0
HbaseMetastoreProto.java,9.0,0.0,1.0,2.0,1.0,1.6341463414634143,15.121951219512194,0.0,166.0,642.0,380.0,374.0,29.0,1.991869918699187,51.7479674796748,0.23,0.0,2.1719443622373484,40.0,0.0,2.938147380881918,84.0,0.0,0.0,0.0,0.3847292098253921,3.0,1.0
HcatDelegator.java,18.0,1.0,2.0,3.0,2.0,1.0,24.5,0.0,2.0,0.0,0.0,19.0,10.0,2.0,47.5,0.18,2.0,7.365853658536586,15.0,2.0,6.975609756097561,23.0,0.0,0.0,0.0,1.146341463414634,3.0,0.0
HcatException.java,10.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HcatTestUtils.java,15.0,1.0,3.0,3.0,2.0,1.0,17.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,100.0,0.61,3.0,12.333333333333334,30.0,3.0,5.666666666666667,9.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0
HdfsUtils.java,15.0,0.0,1.0,3.0,2.0,1.0,12.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,50.0,0.51,5.0,5.5,6.0,1.0,6.0,11.0,0.0,0.0,0.0,0.5,1.0,1.0
HeartBeatFailure.java,5.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HeartbeatFactory.java,12.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,10.0,10.0,10.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
HeartbeatRequest.java,8.0,0.0,1.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,1.0,2.0,8.0,1.4,14.2,0.08,0.0,3.324324324324324,9.0,0.0,3.216216216216216,11.0,0.0,0.0,0.0,0.5945945945945946,3.0,0.0
HeartbeatTimerTask.java,8.0,0.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,25.5,0.49,0.0,5.545454545454546,19.0,1.0,4.818181818181818,8.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0
HeartbeatTxnRangeRequest.java,8.0,0.0,1.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,1.0,2.0,8.0,1.4,14.0,0.09,0.0,3.027027027027027,8.0,1.0,2.891891891891892,11.0,0.0,0.0,0.0,0.5135135135135135,3.0,0.0
HeartbeatTxnRangeResponse.java,9.0,0.0,0.0,2.0,1.0,2.2,11.8,0.0,6.0,3.0,1.0,2.0,9.0,1.4,11.4,0.07,0.0,2.976744186046512,7.0,1.0,2.953488372093023,15.0,0.0,0.0,0.0,0.6511627906976745,4.0,0.0
HistoryLogger.java,5.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0,13.0,3.0,1.0,1.0,40.0,0.11,3.0,6.222222222222222,15.0,2.0,3.6666666666666665,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Hive.java,20.0,1.0,6.0,3.0,1.0,1.746604578967792,11.04695382227396,0.0415211486224291,4.0,22.0,0.0,22.0,28.0,1.573535118354676,13.785021342646488,0.39,0.0,3.2029839450781123,183.0,0.0,3.5960322179577275,133.0,0.0,12.0,0.0,0.5606248986431699,7.0,1.0
HiveAccessControlException.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAccessController.java,0.0,0.0,0.0,0.0,0.0,1.4,22.8,0.2,1.0,0.0,13.0,0.0,0.0,1.2,17.2,0.65,1.0,3.808823529411765,11.0,0.0,4.5588235294117645,34.0,0.0,0.0,0.0,0.7058823529411765,4.0,0.0
HiveAccumuloColumnMapping.java,7.0,0.0,2.0,1.0,1.0,1.0,8.5,0.0,1.0,0.0,0.0,0.0,2.0,1.5,28.5,0.65,2.0,4.714285714285714,7.0,1.0,3.0,5.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0
HiveAccumuloHelper.java,29.0,2.0,14.0,3.0,1.0,1.0,23.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,20.0,0.92,0.0,6.076923076923077,12.0,1.0,7.0,16.0,0.0,0.0,0.0,0.8461538461538461,2.0,0.0
HiveAccumuloMapColumnMapping.java,7.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,38.0,0.58,4.0,5.428571428571429,8.0,1.0,1.8571428571428568,3.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
HiveAccumuloRecordReader.java,8.0,0.0,1.0,2.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,63.0,0.29,0.0,1.2857142857142858,4.0,1.0,4.571428571428571,17.0,0.0,0.0,0.0,0.5714285714285714,3.0,0.0
HiveAccumuloRowIdColumnMapping.java,6.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.31,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAccumuloSplit.java,5.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.47,1.0,2.0,3.0,1.0,1.6666666666666667,4.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
HiveAccumuloTableInputFormat.java,30.0,3.0,7.0,5.0,2.0,1.5,68.5,0.0,1.0,0.0,0.0,0.0,12.0,1.0,73.5,0.35,3.0,9.205882352941176,25.0,1.0,13.470588235294118,31.0,0.0,0.0,0.0,0.8823529411764706,4.0,0.0
HiveAccumuloTableOutputFormat.java,12.0,1.0,2.0,2.0,1.0,1.0,39.0,0.0,1.0,0.0,4.0,0.0,7.0,1.5,75.0,0.34,0.0,7.15,16.0,1.0,15.55,52.0,0.0,0.0,0.0,0.45,5.0,0.0
HiveAggregate.java,10.0,0.0,0.0,2.0,1.0,1.2857142857142858,13.857142857142858,0.0,1.0,1.0,0.0,0.0,8.0,1.7142857142857142,9.571428571428571,0.17,0.0,3.941176470588236,13.0,0.0,9.588235294117649,68.0,0.0,0.0,0.0,1.0588235294117647,4.0,1.0
HiveAggregateJoinTransposeRule.java,38.0,1.0,5.0,5.0,2.0,1.0,13.0,0.0,4.0,4.0,0.0,5.0,26.0,1.75,16.75,0.21,1.0,4.0,13.0,1.0,12.714285714285714,68.0,0.0,0.0,0.0,1.5714285714285714,4.0,0.0
HiveAggregateProjectMergeRule.java,32.0,2.0,2.0,6.0,3.0,1.0,19.0,0.0,1.0,1.0,0.0,1.0,14.0,2.0,0.0,0.31,1.0,4.0,7.0,3.0,16.0,29.0,0.0,0.0,1.0,2.0,3.0,0.0
HiveAlgorithmsConf.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0,1.13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAlgorithmsUtil.java,14.0,0.0,1.0,3.0,1.0,1.0,26.0,0.0,1.0,11.0,1.0,0.0,6.0,1.0,89.0,0.13,1.0,4.5,9.0,1.0,4.25,11.0,0.0,0.0,0.0,1.3,2.0,1.0
HiveAuthFactory.java,12.0,0.0,1.0,2.0,1.0,1.0,31.5,0.0,2.0,9.0,1.0,1.0,8.0,1.0,54.0,0.14,0.0,5.083333333333333,13.0,0.0,5.5,18.0,0.0,0.0,0.0,0.75,3.0,0.0
HiveAuthenticationProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1.0,7.0,19.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
HiveAuthorizationProvider.java,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,8.333333333333334,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,28.0,2.8,0.0,3.941176470588236,16.0,0.0,1.2352941176470589,5.0,0.0,0.0,0.0,0.2941176470588235,2.0,0.0
HiveAuthorizationProviderBase.java,6.0,0.0,0.0,2.0,2.0,1.5,10.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,42.0,0.19,1.0,5.625,16.0,1.0,2.125,5.0,0.0,0.0,0.0,0.625,2.0,0.0
HiveAuthorizationTaskFactory.java,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,27.33333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,63.0,0.56,1.0,4.379310344827586,25.0,1.0,7.982758620689655,26.0,0.0,0.0,0.0,0.603448275862069,3.0,0.0
HiveAuthorizationTaskFactoryImpl.java,14.0,1.0,0.0,3.0,1.0,1.5,24.0,0.5,1.0,0.0,0.0,7.0,6.0,1.5,48.5,0.08,1.0,5.454545454545454,12.0,2.0,7.454545454545454,16.0,0.0,0.0,0.0,0.9545454545454546,3.0,0.0
HiveAuthorizationTranslator.java,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.56,0.0,1.125,2.0,1.0,3.125,10.0,0.0,0.0,0.0,0.375,2.0,0.0
HiveAuthorizationValidator.java,0.0,0.0,0.0,0.0,0.0,1.5,16.0,0.5,1.0,0.0,2.0,0.0,0.0,1.5,31.25,2.7,0.0,4.181818181818182,15.0,0.0,3.636363636363636,12.0,0.0,0.0,0.0,1.0,3.0,1.0
HiveAuthorizer.java,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,12.692307692307692,0.1538461538461538,2.0,0.0,16.0,0.0,0.0,1.0769230769230769,15.538461538461538,3.47,0.0,2.915662650602409,12.0,0.0,3.4939759036144578,13.0,0.0,0.0,0.0,0.108433734939759,2.0,1.0
HiveAuthorizerFactory.java,0.0,0.0,0.0,0.0,0.0,2.0,9.875,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.75,1.0,2.2222222222222223,4.0,1.0,3.888888888888889,11.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0
HiveAuthorizerImpl.java,5.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.25,1.0,3.0625,6.0,1.0,1.375,2.0,0.0,0.0,0.0,0.0,0.0,1.0
HiveAuthzContext.java,4.0,0.0,1.0,1.0,1.0,1.0,3.5,0.0,2.0,0.0,0.0,1.0,1.0,1.0,42.5,0.63,1.0,2.625,5.0,1.0,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAuthzPluginException.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveAuthzSessionContext.java,3.0,0.0,0.0,1.0,1.0,1.0,4.5,0.0,3.0,0.0,0.0,1.0,1.0,1.0,41.0,0.49,1.0,3.125,6.0,1.0,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveBaseChar.java,6.0,0.0,1.0,2.0,1.0,1.0,5.666666666666667,1.3333333333333333,1.0,2.0,0.0,0.0,4.0,1.3333333333333333,45.66666666666666,0.49,0.0,6.25,31.0,1.0,2.95,7.0,0.0,0.0,0.0,0.55,2.0,0.0
HiveBaseCharWritable.java,4.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,0.66,2.0,6.666666666666667,22.0,1.0,1.6666666666666667,3.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
HiveBaseFunctionResultList.java,11.0,1.0,1.0,2.0,2.0,3.0,9.0,1.5,2.0,0.0,0.0,0.0,7.0,1.0,33.5,0.52,0.0,1.875,5.0,0.0,2.75,10.0,0.0,0.0,0.0,0.5,3.0,0.0
HiveBaseResultSet.java,4.0,0.0,0.0,1.0,1.0,2.0,41.0,2.0,1.0,0.0,0.0,2.0,12.0,1.0,99.0,0.03,0.0,0.5833333333333334,17.0,0.0,1.0052083333333333,7.0,0.0,0.0,0.0,0.125,2.0,0.0
HiveBetween.java,16.0,1.0,0.0,3.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,0.44,4.0,4.0,4.0,12.0,12.0,12.0,0.0,0.0,2.0,2.0,2.0,0.0
HiveBinaryOutputFormat.java,20.0,1.0,7.0,1.0,1.0,2.0,8.5,0.0,2.0,0.0,0.0,0.0,2.0,1.5,0.0,1.0,0.0,1.3333333333333333,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
HiveBurnInClient.java,24.0,3.0,6.0,2.0,1.0,1.0,11.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,75.0,0.54,2.0,4.0,6.0,2.0,4.25,7.0,0.0,0.0,0.0,1.0,2.0,0.0
HiveCalciteUtil.java,11.0,1.0,1.0,2.0,1.0,1.1111111111111112,12.666666666666666,0.0,9.0,31.0,0.0,2.0,11.0,1.5555555555555556,20.33333333333333,0.18,0.0,2.8088235294117645,12.0,1.0,3.985294117647059,21.0,0.0,0.0,0.0,0.5294117647058824,5.0,1.0
HiveCallableStatement.java,4.0,0.0,1.0,1.0,1.0,2.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,99.0,1.83,0.0,0.0047169811320754,1.0,0.0,0.4622641509433962,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HiveChar.java,4.0,0.0,0.0,1.0,1.0,1.5,6.0,0.3125,1.0,0.0,0.0,0.0,3.0,2.5625,35.5,0.49,0.0,3.7222222222222223,20.0,0.0,3.611111111111111,15.0,0.0,0.0,0.0,0.2666666666666666,2.0,0.0
HiveCharObjectInspector.java,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.4,1.0,0.0,2.0,0.0,0.0,3.4,21.6,2.13,0.0,2.6129032258064515,9.0,1.0,3.161290322580645,8.0,0.0,0.0,0.0,0.4193548387096774,2.0,0.0
HiveCharWritable.java,4.0,0.0,0.0,1.0,1.0,1.5,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.5,50.0,0.36,1.0,4.375,17.0,1.0,3.208333333333333,13.0,0.0,0.0,0.0,0.0416666666666666,1.0,0.0
HiveCli.java,4.0,0.0,0.0,1.0,1.0,1.375,11.375,0.0,1.0,1.0,0.0,0.0,1.0,1.125,27.4375,1.13,0.0,2.756097560975609,29.0,0.0,3.1219512195121952,29.0,0.0,0.0,0.0,0.3536585365853658,4.0,0.0
HiveClientCache.java,11.0,0.0,3.0,2.0,1.0,1.4545454545454546,12.363636363636363,0.0,9.0,2.0,10.0,3.0,5.0,1.181818181818182,27.90909090909091,0.42,0.0,1.8695652173913044,10.0,0.0,2.9565217391304346,29.0,0.0,0.0,0.0,0.3260869565217391,2.0,0.0
